name,price,rating,image_url,image_path,source,category_name,product_url
"Wide C Side Table for Sofa & Bed, Rustic Brown Industrial Laptop Table, Adjustable Feet Snack Table, Wooden Top Metal Frame End Table for Living Room Bedroom, Work from Home, Small Space Furniture","1,195",4.01,No Image,No Image,Noon,home furniture,https://www.noon.com/egypt-en/wide-c-side-table-for-sofa-bed-rustic-brown-industrial-laptop-table-adjustable-feet-snack-table-wooden-top-metal-frame-end-table-for-living-room-bedroom-work-from-home-small-space-furniture/Z2197FF761E5BD36E50B5Z/p/?o=ef8395ed9985fbae
MODERN HOME Wooden Nightstand – Modern Bedside Table with Drawer for Bedroom Storage.,912,1.95,No Image,No Image,Noon,home furniture,https://www.noon.com/egypt-en/wooden-nightstand-modern-bedside-table-with-drawer-for-bedroom-storage/Z3B3E651DC1BF73EB0C79Z/p/?o=z3b3e651dc1bf73eb0c79z-1
MODERN HOME Functional TV Unit – Neat Organization for Screens and Accessories.,720,2.63,No Image,No Image,Noon,home furniture,https://www.noon.com/egypt-en/functional-tv-unit-neat-organization-for-screens-and-accessories/ZA0C09BC4FDBB1FBD944DZ/p/?o=za0c09bc4fdbb1fbd944dz-1
"MODERN HOME Minimalist Wooden Side Table – White Nightstand with Drawer, Elegant Design for Any Bedroom.",816,1.816,https://f.nooncdn.com/p/pzsku/Z4FC62CBC0C01C2AC34EDZ/45/1745826419/b80d62d8-3e2a-42ab-bd18-123d2cec89ec.jpg?width=800,product_images/MODERN HOME Minimalist Wooden Side Table  White Ni.jpg,Noon,home furniture,https://www.noon.com/egypt-en/minimalist-wooden-side-table-white-nightstand-with-drawer-elegant-design-for-any-bedroom/Z4FC62CBC0C01C2AC34EDZ/p/?o=z4fc62cbc0c01c2ac34edz-1
"MODERN HOME Modern Matte White TV Stand – Sleek Entertainment Console with Storage, Pre-Polished Finish, Engineered Wood.",817.92,3.94,No Image,No Image,Noon,home furniture,https://www.noon.com/egypt-en/modern-matte-white-tv-stand-sleek-entertainment-console-with-storage-pre-polished-finish-engineered-wood/Z0F66D826B47BDF83209BZ/p/?o=z0f66d826b47bdf83209bz-1
"Vasagle Industrial Console Table, Rustic Brown & Black Entryway Table, Narrow Hallway Table with Steel Frame, 120×23×74 cm – Vintage Entrance Table for Living Room, Bedroom & Home Decor","2,230",0.0,No Image,No Image,Noon,home furniture,https://www.noon.com/egypt-en/vasagle-industrial-console-table-rustic-brown-black-entryway-table-narrow-hallway-table-with-steel-frame-120-23-74-cm-vintage-entrance-table-for-living-room-bedroom-home-decor/ZA6292FDF53C83CDEDD79Z/p/?o=f4b9f313332621bc
"Furniture Store Modern MDF drawer unit - Height 65 cm - Width 60 cm - Depth 40 cm, from Furniture Store.","3,799",0.0,No Image,No Image,Noon,home furniture,https://www.noon.com/egypt-en/modern-mdf-drawer-unit-height-65-cm-width-60-cm-depth-40-cm-from-furniture-store/Z05CBE2A73174206356D6Z/p/?o=aa1bea1479254cdd
"MODERN HOME Bedside Table with Three Drawers, a Simple and spacious Bedside Cabinet for any Bedroom, W39 X H54 X D28 cm, presented in a Clean and Classic White Finish","1,306",5.01,No Image,No Image,Noon,home furniture,https://www.noon.com/egypt-en/bedside-table-with-three-drawers-a-simple-and-spacious-bedside-cabinet-for-any-bedroom-w39-x-h54-x-d28-cm-presented-in-a-clean-and-classic-white-finish/Z120DD2F0A0441E09A7F3Z/p/?o=a511d05e8b103f6f
"Furniture Store Modern MDF drawer unit - Height 98 cm - Width 47 cm - Depth 36 cm, from Furniture Store.","4,799",0.0,https://f.nooncdn.com/p/pzsku/Z164DDAF97E369C566CA5Z/45/1761047926/072a0cb0-f51c-4bd4-85eb-7e34b90303ae.jpg?width=800,product_images/Furniture Store Modern MDF drawer unit  Height 98 .jpg,Noon,home furniture,https://www.noon.com/egypt-en/modern-mdf-drawer-unit-height-98-cm-width-47-cm-depth-36-cm-from-furniture-store/Z164DDAF97E369C566CA5Z/p/?o=e57382ef0e63352d
"loglus Modern Faux Marble Console Table with Gold Metal Frame | Double Layer Hallway, Entryway, Sofa & Display Table | Small Space Living Room, Office, or Entrance Table | Sturdy MDF Top, Polished Minimalist Design","1,840",0.0,https://f.nooncdn.com/p/pzsku/Z0CAE1EE08AFD58463486Z/45/1765285879/10fe28e3-5bb1-4209-8f06-55387ef5dd8d.jpg?width=800,product_images/loglus Modern Faux Marble Console Table with Gold .jpg,Noon,home furniture,https://www.noon.com/egypt-en/modern-faux-marble-console-table-with-gold-metal-frame-double-layer-hallway-entryway-sofa-display-table-small-space-living-room-office-or-entrance-table-sturdy-mdf-top-polished-minimalist-design/Z0CAE1EE08AFD58463486Z/p/?o=e7e14689a1be8b9f
