Category,Product_Name,Price,Rating,Source,Scraped_At
smartphone,"Blackview XPLORE 1 AI 5G Unlocked Rugged Phone Android 15, 20000mAh Battery 36GB+256GB/TF 2TB, 6.78"" 2.4K 120Hz Large Rugged Smartphone, 64MP+20MP Night Vision IP69K Waterproof Dual SIM NFC/OTG/WiFi",18842.,3.9,amazon,2026-03-14 23:17:40
smartphone,"Ulefone RugKing Android 15 Rugged Smartphone, 9600mAh Battery, 126dB Loudest Speaker, 16GB+256GB 50MP Rear Camera 5.99"" Tough Phone, Built-in 126 Lumens Glare Flashlight, NFC/Dual SIM/Widevine L1",8897.,4.0,amazon,2026-03-14 23:17:40
smartphone,"Unihertz Jelly 2 Smallest 4G Android 11 Mini Smartphone 6GB RAM 128GB ROM NFC Dark Green Compatible with T-Mobile, Verizon and AT&T only",9944.,4.0,amazon,2026-03-14 23:17:40
smartphone,"Ulefone Armor X16 Pro 5G Rugged Smartphone, 16GB+256GB MTK Dimensity 6300 Android 15, 64MP+25MP Main Camera, 10360mAh, 6.56"" 120Hz Corning Gorilla Screen, IP68/69K Waterproof, Widevine L1 - Sand Dune",13608.,4.5,amazon,2026-03-14 23:17:40
smartphone,"total wireless Samsung Galaxy A36 5G, 128GB Storage | 6.7” FHD+ 120Hz Super AMOLED Display | 50MP OIS Camera | 5000mAh Battery | 45W Super Fast Charging Locked | Prepaid Smartphone",14655.,0,amazon,2026-03-14 23:17:40
smartphone,"Ulefone Armor X12 Pro Rugged Smartphone, Waterproof Phones Unlocked, Octa-core Android 14, 8GB+64GB, Dual SIM Global 4G LTE, 4860mAh Battery, Face Recognition, Bluetooth, NFC, Compass - Black",5783.,4.1,amazon,2026-03-14 23:17:40
smartphone,"realme Note 70T 4G Smartphone 4+128GB, 6.75 inch Screen, Gold, 90Hz Display, 6000mAh Battery, 32MP Camera, Powerful Octa-core Processor, ArmorShell Protection, IP54",4606.,3.6,amazon,2026-03-14 23:17:40
smartphone,"realme GT 8Pro 5G Smartphone 12+512GB, Blue, 6.72 inch Screen, 120Hz Display, 120W SuperVOOC, 7000mAh Battery, 300MP Camera, Qualcomm Snapdragon 8 Elite Gen 5, IP69",51243.,0,amazon,2026-03-14 23:17:40
smartphone,"Ulefone Armor Mini 20 Pro 5G Rugged Phone, 16GB+256GB MTK Dimensity 6300, 64MP+50MP Main Camera, 6200mAh(33W), 4.7"" HD+ Corning Gorilla Screen, IP68/69K Waterproof, Versatile LED Light, Android 15",18319.,4.3,amazon,2026-03-14 23:17:40
smartphone,"Ulefone Armor 21 Android 14 Unlocked Rugged Phone, 122dB Loudest Speaker, MTK G99 16GB + 256GB Outdoor Rugged Smartphone,64MP Main Cam + 24MP Night Vision Cam, 6.58"" FHD+, 9600mAh, IP68 Dual SIM",14132.,4.3,amazon,2026-03-14 23:17:40
smartphone,"Ulefone Armor 27T Pro 5G Rugged Smartphone Thermal Imaging Camera Android 15 24GB+256GB 10600mAh/33W MTK Dimensity 6300 50MP+64MP Night Vision 6.78"" FHD+ 120Hz Dual SIM Cell Phone Fingerprint ID NFC",28264.,4.2,amazon,2026-03-14 23:17:40
smartphone,"Blackview XPLORE 1 Pro AI 5G Rugged Phone Android 15(FLIR Thermal Imaging), 20000mAh/55W 48GB +512GB Rugged Smartphone Unlocked, 6.78"" 2.4K 120Hz 64MP+20MP IP69K Waterproof Dual SIM NFC/OTG/WiFi",28788.,3.8,amazon,2026-03-14 23:17:40
smartphone,"Blackview Fort 1 Rugged Phone Android 15,10000mAh Battery 12GB+128GB 2TB Expand Rugged Smartphone Unlocked, Gemini AI 6.56 Inch 90Hz, 4G T-Mobile Dual SIM IP69K Waterproof, Fingerprint/NFC/OTG/GPS",7798.,4.2,amazon,2026-03-14 23:17:40
smartphone,"Sony Xperia PRO-I all carriers 5G smartphone with 1-inch image sensor, triple camera array and 120Hz 6.5” 21:9 4K HDR OLED Display - XQBE62/B",0,4.2,amazon,2026-03-14 23:17:40
smartphone,"FOSSIBOT F110Pro 5G Rugged Phone Android 15, 128dB Louder Speaker, 10000mAh Battery Rugged Smartphone Unlocked, MTK Dimensity 6300+, 20GB+128GB/2TB Cell Phone, 6.745"" Display, 50MP Camera, Dual SIM",12038.,4.0,amazon,2026-03-14 23:17:48
smartphone,"Simple Mobile Samsung Galaxy A36 5G, 128GB Storage | 6.7” FHD+ 120Hz Super AMOLED Display | 50MP OIS Camera | 5000mAh Battery | 45W Super Fast Charging Locked | Prepaid Smartphone",14655.,0,amazon,2026-03-14 23:17:48
smartphone,"UMIDIGI Note 100 5G Android 14 Cell Phone, 5G Dual SIM Unlocked Phone, 6.8"" HD+120Hz Display,16(8+8) GB+256GB/TF 1TB Expend Smart Phone, 50MP Camera, Dual Mic, Fingerprint+AI Face Unlock(Black)",7536.,3.7,amazon,2026-03-14 23:17:48
smartphone,"Ulefone Armor 24 22000mAh Mega Battery Unlocked Rugged Phone, Camping Light, 24GB RAM +256GB ROM, 6.78"" FHD+120Hz Screen, 64MP Main Camera + 64MP Night Vision Camera, Android 14 Rugged Smartphone NFC",14236.,4.1,amazon,2026-03-14 23:17:48
smartphone,"Tracfone Motorola moto g Stylus 5G, 128GB - Prepaid Smartphone (Locked)",7325.,4.2,amazon,2026-03-14 23:17:48
smartphone,"Blackview Rugged Smartphone Unlocked, 2023 BV6200 Rugged Phones, 13000mAh Battery 18W Fast Charge, Android 13, 8GB+64GB/2TB Expand, Waterproof Mobile Phones, Three Card Slots, 6.56"" Display, T-Mobile",5647.,3.8,amazon,2026-03-14 23:17:48
smartphone,"UMIDIGI 5G Smartphone,12GB RAM 256GB ROM (Expandable to 512GB) - 6.8"" 90Hz Display, 64MP Camera - 5150mAh Battery - Fully Compatible with T-Mobile/AT&T Networks​,Warranty",6804.,3.6,amazon,2026-03-14 23:17:48
smartphone,"TCL 303 Smartphone 32GB Storage 2GB RAM 6.0"" Display Unlocked Black",2878.,0,amazon,2026-03-14 23:17:48
smartphone,BLU Bold K30 | 2025 | All-Day Battery | Unlocked | 6.7” HD+ Infinity Dot Display | 256/6GB | Triple 108MP Camera | US Version | US Warranty | (Purple),7850.,3.3,amazon,2026-03-14 23:17:48
smartphone,"Blackview BL9000 Pro 5G Rugged Smartphone (FLIR Thermal Imaging Camera), 36GB +512GB Rugged Phone, Android 14, 50MP+50MP Camera, Dual 5G, 120Hz 6.78""FHD+ Display, 120W+8800mAh Battery, NFC/GPS/WiFi 6",30358.,3.4,amazon,2026-03-14 23:17:48
smartphone,"Ulefone RugKing 2 Pro Rugged Phone, 8(4+4) GB+128GB Octa-Core, 4500mAh, Android 15 Waterproof Phone, 5.45"" HD+ Corning Gorilla Screen, 13MP+5MP Camera, Dock Charging, Al Assistant(Gemini), Green",6018.,4.5,amazon,2026-03-14 23:17:48
smartphone,"Ulefone Armor 34 Plus 5G Rugged Phone, MTK Dimensity 7400X 32GB+512GB, 25500mAh 66W, Android 15, 6.95"" 120Hz Corning Screen, 64MP+50MP+50MP, Waterproof, 1100LM LED & Warning Light/Dual 5G/Widevine L1",28264.,4.2,amazon,2026-03-14 23:17:48
smartphone,Samsung Galaxy Note 8 SM-N950U 64GB Smartphone for Verizon (Renewed),0,3.5,amazon,2026-03-14 23:17:48
smartphone,"Sony Xperia 1 III 256GB 5G Factory Unlocked Smartphone, Violet [U.S. Official w/Warranty]",0,4.1,amazon,2026-03-14 23:17:48
smartphone,"Ulefone Armor 27T PRO 5G Rugged Smartphone Unlocked,Thermal Imaging Camera,Dimensity 6300 24GB+256GB Android 14 Cell Phone, 6.78"" FHD+, 10600mAh Wireless Charge, Dual 4G Rugged Phone, NFC GPS OTG",28264.,4.0,amazon,2026-03-14 23:17:48
smartphone,"Ulefone Armor 28 Ultra 5G AI Rugged Phone, 32GB+1TB/2TB Expansion, MTK Dimensity 9300+ 12-Core, 6.67"" AMLOD Dual Screen, 64MP+50MP+50MP Real Camera, 120W, IP68/IP69K, 8K Video, Widevine L1, Android 15",47108.,4.2,amazon,2026-03-14 23:17:57
smartphone,"Ulefone Armor 27 Pro 5G Rugged Phone, 64MP+50MP+50MP Triple Real Camera, 24GB+256GB MTK Dimensity 6300, 10600mAh(33W), 30W Wireless Charging, 6.78"" FHD+ 120Hz Corning Gorilla Screen, Android 15",20936.,3.9,amazon,2026-03-14 23:17:57
smartphone,Google Pixel 8 Pro - Unlocked Android Smartphone with Telephoto Lens and Super Actua Display - 24-Hour Battery - Porcelain - 128 GB,52290.,4.3,amazon,2026-03-14 23:17:57
smartphone,"Ulefone Armor 27T Pro 5G Rugged Phone, Thermal Imaging 64MP+50MP Camera, 24GB+256GB MTK Dimensity 6300, 10600mAh(33W), 30W Wireless Charging, 6.78"" FHD+ 120Hz Corning Gorilla Screen, Android 15",24024.,4.1,amazon,2026-03-14 23:17:57
smartphone,"SAMSUNG Galaxy Z Flip 6 AI Cell Phone + $200 Amazon Gift Card + Large Storage Launch Bundle, 512GB Unlocked Android Smartphone, FlexCam Camera, Photo Assist, Camcorder Mode, US Version, 2024, Blue",61763.,4.6,amazon,2026-03-14 23:17:57
smartphone,"Samsung Galaxy Z Flip6, 256GB Unlocked Android Smartphone, FlexCam, Photo Assist, Camcorder Mode, Live Interpreter, Compact Foldable Design, Pocket-Sized Portability, 2024, US 1 Yr Warranty, Yellow",54697.,3.7,amazon,2026-03-14 23:17:57
smartphone,"Google Nest Doorbell (Wired, 3rd Gen) - 2K Video and Gemini, Live View, Night Vision, 2-Way Audio - Works with Google Home - 2025 Model - Hazel",8793.,4.4,amazon,2026-03-14 23:18:10
smartphone,"Google Nest Doorbell (Wired) - Formerly Nest Hello - Video Doorbell with 24/7 Streaming - Smart Doorbell Camera for Home with HDR Video, HD Talk and Listen, Night Vision, and Person Alerts",6699.,4.3,amazon,2026-03-14 23:18:31
smartphone,"Samsung Galaxy A14 5G A Series, Factory Unlocked, 64GB, US Version, Black (Renewed)",4529.,3.9,amazon,2026-03-14 23:18:31
smartphone,"Ulefone Unlocked Cell Phones, Note 16 Pro 12GB + 128GB, 8-Core, 6.52"" HD+ Display Unlocked Smartphone, Android 13, 50MP + 8MP, 4400 mAh, Dual 4G LTE, Fingerprint/Face Detection, NFC Version, Blue",4972.,3.9,amazon,2026-03-14 23:18:31
smartphone,BLU Bold K20 | 2025 | All-Day Battery | Unlocked | 6.7” HD+ Infinity Dot Display | 256/4GB | Triple 50MP Camera | US Version | US Warranty | (Gold),0,4.0,amazon,2026-03-14 23:18:31
smartphone,"Ulefone Unlocked Cell Phones, Note 16 Pro 12GB + 128GB, 8-Core, 6.52"" HD+ Display Unlocked Smartphone, Android 13, 50MP + 8MP, 4400 mAh, Dual 4G LTE, Fingerprint/Face Detection, NFC Version, Blue",4972.,3.9,amazon,2026-03-14 23:18:40
smartphone,BLU Bold K20 | 2025 | All-Day Battery | Unlocked | 6.7” HD+ Infinity Dot Display | 256/4GB | Triple 50MP Camera | US Version | US Warranty | (Gold),0,4.0,amazon,2026-03-14 23:18:40
smartphone,"UMIDIGI G3 MAX 8+128GB Unlocked Cell Phone,50MP Ultra-Clear AI Camera Smartphone,6.6-inch FHD Display Android Phone,5150mAh Massive Battery Mobile Phone Support Expandable Up to 1TB",4710.,3.5,amazon,2026-03-14 23:18:40
smartphone,"FOSSIBOT F114 Rugged Phone 6.67"" HD 12GB +128GB/TF1TB Android 15 Gaming Rugged Smartphone Octa Core 50MP Main Camera 5000 mAh Battery IP68/IP69K Waterproof Phone,Triple Slot/NFC/Face ID/GPS (BLACKGRA)",7850.,4.0,amazon,2026-03-14 23:18:40
smartphone,BLU | Bold K10 | 2024 | All-Day Battery | Unlocked | 6.6” HD+ Infinity Display | 128/4GB | Triple 50MP Camera | US Version | US Warranty | Blue,5757.,4.2,amazon,2026-03-14 23:18:40
smartphone,"TCL 40 XE 5G (Spectrum Unlocked) - 6.56"" HD+ Display, 5G Connectivity, 5000mAh Battery, 4GB RAM + 64GB Storage, Android Smartphone",0,4.0,amazon,2026-03-14 23:18:40
smartphone,Sony Xperia 1 VI XQ-EC72 5G Dual 256GB 12GB RAM Factory Unlocked (GSM Only | No CDMA – not Compatible with Verizon/Sprint) Global Version Smartphone – Black,0,4.3,amazon,2026-03-14 23:18:40
smartphone,Samsung Galaxy A05 A055M 64GB Dual-SIM GSM Unlocked Android Smartphone (Latin America Version) - Light Green,5312.,4.3,amazon,2026-03-14 23:18:40
smartphone,"Tracfone Samsung Galaxy A17 5G, 128GB, Black - Prepaid Smartphone (Locked to Tracfone) - 6.7"" Super AMOLED 90Hz Display, 50MP Triple Camera with OIS, 5,000mAh Battery, 4GB RAM, Android 16",6228.,5.0,amazon,2026-03-14 23:18:40
smartphone,Motorola razr+ | 2024 | Unlocked | Made for US 12/256 | 50MP Camera | Midnight Blue,28788.,4.1,amazon,2026-03-14 23:18:40
smartphone,"Motorola Moto G15 4G LTE (XT2521-2) 4+256GB Dual Sim | GSM Unlocked | International Model | for T-Mobile, Metro PCS, Mint & Tello - (Gray)",0,4.3,amazon,2026-03-14 23:18:40
smartphone,OPPO Find X9 Dual-SIM 512GB ROM + 12GB RAM (GSM Only | No CDMA) Factory Unlocked 5G Smartphone (Titanium Grey) - International Version,0,5.0,amazon,2026-03-14 23:18:40
smartphone,"Unlocked Android 14 Smartphone D5 Phone 8-core 1.6GHz Processor 6.52 Inch IPS, 5000mAh, 6GB RAM 64GB ROM Expandable 1TB, 13MP + 5MP Camera, Dual 4G SIM Slots, GPS, Type-C, WiFi5, Bluetooth 5.0",3606.,3.3,amazon,2026-03-14 23:18:40
smartphone,"XIAOMI Redmi 9A (64GB+4GB) 4G LTE Unlocked GSM 6.53"" (Tmobile & Global) Dual Sim (Graphite Gray)",6018.,4.5,amazon,2026-03-14 23:18:52
smartphone,Sony Xperia 1 VI XQ-EC72 5G Dual 256GB 12GB RAM Factory Unlocked (GSM Only | No CDMA – not Compatible with Verizon/Sprint) Global Version Smartphone – Khaki Green,0,4.2,amazon,2026-03-14 23:18:52
smartphone,"Blackview BL7000 AI 5G Rugged Phone Android 15, 24GB+256GB/2TB MTK Dimensity 6300, 6.78"" FHD+ 120Hz, 50MP + Night Vision 20MP, 7500mAh/33W, Rugged Smartphone Dual SIM/T-Mobile/NFC/OTG/IP69K Waterproof",14655.,4.2,amazon,2026-03-14 23:18:52
smartphone,"Google Pixel 9 - Android Smartphone, 24-Hour Battery, Advanced Camera, and 6.3"" Actua Display - Peony - 128 GB for Verizon (Renewed)",18317.,2.5,amazon,2026-03-14 23:18:52
smartphone,"Ulefone Armor 34 PRO Plus 5G AI Rugged Smartphone with Projector.25500mAh(66W),32GB+512GB Andriod 15 Phone,6.95 FHD+ Display,64MP+50MP+50MP Camera,1100 lumens LED Light,Widevine L1,WiFi 6E, NFC",36639.,4.0,amazon,2026-03-14 23:18:52
smartphone,"Ulefone Armor 26 Ultra 5G Rugged Smartphone, MTK Dimensity 8020 24GB+512GB, 200MP Quad Camera, 15600mAh(120W), 33W Dock Charging, 121dB Speaker, 6.78"" FHD+ Corning Gorilla Screen, IP68/69K, Android 13",29311.,3.7,amazon,2026-03-14 23:18:52
smartphone,Sony Xperia 5 II Unlocked Smartphone,0,4.3,amazon,2026-03-14 23:18:52
smartphone,Nokia C21 Plus | Android 11 (Go Edition) | Unlocked GSM Smartphone | 2-Day Battery | Dual SIM | 2/64GB | 6.52-Inch Screen | Cyan | Not Compatible with Verizon or AT&T,4089.,3.8,amazon,2026-03-14 23:18:52
smartphone,Xiaomi Redmi Note 13 Pro 5G + 4G LTE (for Tmobile Mint Tello & Global) (256Gb + 8Gb) 6.67 200mp Triple Global Unlocked (Aurora Purple ),0,4.6,amazon,2026-03-14 23:19:03
smartphone,"Simple Mobile Samsung Galaxy A17 5G, 128GB, Black - Prepaid Smartphone (Locked to 6.7"" Super AMOLED 90Hz Display, 50MP Triple Camera with OIS, 5,000mAh Battery, 4GB RAM, Android 16",6280.,0,amazon,2026-03-14 23:19:03
smartphone,Samsung Galaxy A05 A065M 64GB Dual-SIM GSM Unlocked Android Smartphone (Latin America Version) - Black,5233.,4.3,amazon,2026-03-14 23:19:03
smartphone,"Yealink HA64 Pro Wireless DECT & Bluetooth Headset with Touch Screen for Office, Home, Desk Phone, Computer, Smartphone (Single Speaker)",13608.,4.5,amazon,2026-03-14 23:19:03
smartphone,"Blackview Rugged Phone BV4800, Android 4GB+32GB/SD 2TB Rugged Smartphone, 6.56"" Incell Screen 5180mAh Rugged Phone, 4G T-Mobile Dual SIM Rugged Smartphone Unlocked, IP69K, 3 Card Slots/Face ID-Black",4186.,4.6,amazon,2026-03-14 23:19:03
smartphone,Xiaomi 13T Pro 5G 1TB ROM 16GB RAM Factory Unlocked (GSM Only | No CDMA - not Compatible with Verizon/Sprint) Global Mobile Cell Phone - Black,43967.,4.1,amazon,2026-03-14 23:19:03
smartphone,"HTC U24 Pro 5G 512GB 12GB Dual SIM Factory Unlocked GSM Smartphone, 6.8"" 120Hz OLED Display, 50MP Cameras - International Version (Space Blue)",30358.,5.0,amazon,2026-03-14 23:19:12
smartphone,realme 13 Pro+ Dual-SIM 256GB ROM + 8GB RAM (GSM Only | No CDMA) Factory Unlocked 5G Smartphone (Monet Gold) - International Version,24600.,4.5,amazon,2026-03-14 23:19:12
