asin,name,price_usd,price_egp,image_path,url
B0FTM3FGC8,"Dell Inspiron 15 Business Touchscreen Laptop Computer, Windows 11 Home, 32GB RAM 1TB SSD, Intel Core i5-1334U (10-Core), 15.6 Inch FHD Display, Numeric Keypad, Black",N/A,N/A,global_to_egp_images/B0FTM3FGC8.jpg,https://www.amazon.com/dp/B0FTM3FGC8
B0FX4622B3,"HP 15.6"" Touchscreen Laptop Computer for Home Student Business, 13th Gen Intel 10-Core i5-1334U, 16GB DDR4 RAM, 512GB PCIe SSD, FHD, WiFi 6, Bluetooth 5.4, Copilot AI, Windows 11 Home",N/A,N/A,global_to_egp_images/B0FX4622B3.jpg,https://www.amazon.com/dp/B0FX4622B3
B0GLP6RX2L,"HP 17t Business Laptop Computer, 17.3"" FHD Anti-Glare Display, Intel 10-Core i5-1334U, 16GB RAM + 512GB SSD, Backlit Keyboard, Fingerprint, Window 11 Pro, Copilot AI Laptop, Wi-Fi 6 + Bluetooth 5.4",N/A,N/A,global_to_egp_images/B0GLP6RX2L.jpg,https://www.amazon.com/dp/B0GLP6RX2L
B0G1466FFP,"HP 15 Student & Business Laptop 15.6"" IPS HD Display (Intel i3-N305, 8GB DDR4, 128GB SSD, Intel UHD, WiFi 6, Webcam, Bluetooth 5.4, Win 11 Home S-Mode) w/DKZ USB Port Expander",N/A,N/A,global_to_egp_images/B0G1466FFP.jpg,https://www.amazon.com/dp/B0G1466FFP
B0C1TVRDXX,"Dell Inspiron 15 3000 3520 15.6"" FHD Touchscreen (Intel 4-Core i5-1135G7, 16GB RAM, 512GB PCIe SSD, UHD Graphics) Business Laptop, WVA Anti-Glare, Numeric Keypad, Webcam, Wi-Fi, Win 11 Pro, Black",N/A,N/A,global_to_egp_images/B0C1TVRDXX.jpg,https://www.amazon.com/dp/B0C1TVRDXX
B0DNJKFT5J,"Dell Inspiron 15 3530 Business Laptop, Microsoft Office Lifetime License & Windows 11 Pro, 15.6"" FHD Touchscreen, Intel 10-Core i7-1355U, 16 GB RAM, 1 TB SSD, Intel Iris Xe Graphics, 1080P Webcam",N/A,N/A,global_to_egp_images/B0DNJKFT5J.jpg,https://www.amazon.com/dp/B0DNJKFT5J
B0CN7B21KS,"Dell Vostro 3520 Business Laptop, 15.6"" FHD 120Hz Display, Intel Core i5-1235U (Beats i7-1195G7), 16GB RAM, 512GB SSD, SD Card Reader, Webcam, HDMI, RJ-45, Wi-Fi, Windows 11 Pro, Black",N/A,N/A,global_to_egp_images/B0CN7B21KS.jpg,https://www.amazon.com/dp/B0CN7B21KS
B0F9VW9M7B,"HP 2025 Student Business Laptop, Intel Processor N150(up to 3.6 GHz), 16G RAM, 128GB Storange, 14 Inch LED Screen,1 Year Office 365, Windows 11 Home,Silver,w/BTP Accessories",17772.0,934096.32,global_to_egp_images/B0F9VW9M7B.jpg,https://www.amazon.com/dp/B0F9VW9M7B
B0FNRN5H43,"Lenovo Laptop V15 for Business and Student (15.6"" FHD Anti-Glare, AMD Ryzen 5 7520U (> Intel i5-1235U), 16GB DDR5 RAM, 512GB SSD), Numeric Keypad, Webcam w/Shutter, Ethernet, Wi-Fi 6, HDMI, Win 11 Pro",N/A,N/A,global_to_egp_images/B0FNRN5H43.jpg,https://www.amazon.com/dp/B0FNRN5H43
B0DQ997GB5,"HP 15.6"" FHD Business & Student Laptop Computer, 10-Core Intel Core i5, Windows 11 Pro Laptop with Microsoft Office Home & Business Included, PLUSERA Earphones (Intel Core i5, 32GB RAM | 1TB SSD)",N/A,N/A,global_to_egp_images/B0DQ997GB5.jpg,https://www.amazon.com/dp/B0DQ997GB5
B0GVY1TPNL,"ASUS 2026 Vivobook 14"" FHD Laptop, 10 Cores Intel i7 Processor, 12GB RAM 512GB SSD, Windows 11, Thin&Light Notebook for Business & Students, Ideal for Office, Video Conferencing&Travel Use, LE Bundle",N/A,N/A,global_to_egp_images/B0GVY1TPNL.jpg,https://www.amazon.com/dp/B0GVY1TPNL
B0GFB3RJ18,"Lenovo 2026 Newly Released 16"" WUXGA Thinkpad E16 Business Workstation Laptop, Intel Core Ultra 5 125U(Outperforms i7-1335U), 16GB RAM, 512GB PCIE, Backlit Keyboard, Fingerprint Reader, Windows 11 Pro",N/A,N/A,global_to_egp_images/B0GFB3RJ18.jpg,https://www.amazon.com/dp/B0GFB3RJ18
B0F4KBQQK7,"Dell 7400 Latitude Laptop 14"" FHD (1920 x 1080) Notebook, 8th Gen Intel Core i5-8365U, 16GB RAM, 256GB M.2-NVMe, HDMI, Type-C, Webcam, Windows 11 Pro (Renewed)",10515.0,552668.4,global_to_egp_images/B0F4KBQQK7.jpg,https://www.amazon.com/dp/B0F4KBQQK7
B0F4D7SPTG,"Lenovo IdeaPad Laptop for Business & Home & Student, 15.6"" FHD Touchscreen, Intel 10-Core i5-1235U, 24GB RAM, 1TB SSD, Windows 11 Home, Numeric Keypad, Wi-Fi 6, w/Stylus Pen",34124.0,1793557.44,global_to_egp_images/B0F4D7SPTG.jpg,https://www.amazon.com/dp/B0F4D7SPTG
B0GJ5YSMGS,"HP 15.6 Laptop Touchscreen Computer,Intel 10-Core i5,Touch Screen Laptop 15 Inch, 16GB RAM 512GB SSD, Windows 11 Pro, Number Pad",N/A,N/A,global_to_egp_images/B0GJ5YSMGS.jpg,https://www.amazon.com/dp/B0GJ5YSMGS
B0GWDLMG47,"Dell Inspiron 15 3530 Laptop Computer, 15.6"" Touchscreen LED FHD Anti-Glare Display, 20GB RAM, 512GB SSD, Intel 10-Core i5-1334U, Windows 11 Pro, Intel UHD Graphics, Copilot AI for Business&Students",N/A,N/A,global_to_egp_images/B0GWDLMG47.jpg,https://www.amazon.com/dp/B0GWDLMG47
B0FNNG66PJ,"Lenovo ThinkBook 16 G7 Business Laptop 16.0"" IPS WUXGA Display (AMD Ryzen 5 7533HS, 16GB DDR5, 1TB M.2 PCIe SSD, AMD Radeon, Fingerprint, WiFi 6E, Webcam, Bluetooth 5.3, Win 11 Home)",N/A,N/A,global_to_egp_images/B0FNNG66PJ.jpg,https://www.amazon.com/dp/B0FNNG66PJ
B0964XMS34,"Lenovo Thinkpad X1 Carbon Gen 9 14"" Laptop i7-1185G7 16GB 512 GB SSD W11P (Renewed)",N/A,N/A,global_to_egp_images/B0964XMS34.jpg,https://www.amazon.com/dp/B0964XMS34
B0DTK6Z5FX,HP Flagship Touchscreen Laptop Computer - 15.6-inch Display | Intel i3-1215U | Windows 11 Pro & Lifetime Microsoft Office Pro for Business and Student | Numeric Keypad | 16 GB RAM + 1 TB SSD,32547.0,1710670.32,global_to_egp_images/B0DTK6Z5FX.jpg,https://www.amazon.com/dp/B0DTK6Z5FX
B0G4VNHQTC,"HP Business and Home 17.3"" Touchscreen Laptop, Lifetime Office 365 for the Web, 8-Cores Intel Core i3-N305, 8GB RAM, 128GB eMMC, Webcam, HDMI, Wi-Fi 6, Windows 11 Pro, Silver",N/A,N/A,global_to_egp_images/B0G4VNHQTC.jpg,https://www.amazon.com/dp/B0G4VNHQTC
B0DZXLJ8S3,"Lenovo ThinkPad E16 Gen 2 Business Laptop (16"" FHD+ Anti-Glare, AMD Ryzen 7 7735U (> Intel i7-1355U), 32GB DDR5 RAM, 1TB SSD) Backlit, Fingerprint, 1080p Webcam, Ethernet, Wi-Fi, Win 11 Pro w/ Copilot",N/A,N/A,global_to_egp_images/B0DZXLJ8S3.jpg,https://www.amazon.com/dp/B0DZXLJ8S3
B0F9XGKWT4,"Microsoft Surface Laptop for Business (2025) Windows 11 Pro Copilot+ PC, 13.8"" Intel Core Ultra 5 (Series 2), 16 GB RAM, 512 GB SSD Storage, Platinum",N/A,N/A,global_to_egp_images/B0F9XGKWT4.jpg,https://www.amazon.com/dp/B0F9XGKWT4
B0GVFJ1898,"KAIGERR Gaming Laptop, Laptops with AMD Ryzen 4300U(Up to 3.7GHz), 16GB DDR4 512GB SSD Laptop Computer, 16.0inch Windοws 11 Laptop, 1920P FHD Display, WiFi 6, USB3.2, Type_C",22608.0,1188276.48,global_to_egp_images/B0GVFJ1898.jpg,https://www.amazon.com/dp/B0GVFJ1898
B0DZZWMB2L,"ASUS ROG Strix G16 (2025) Gaming Laptop, 16” FHD+ 16:10 165Hz/3ms Display, NVIDIA® GeForce RTX™ 5060 Laptop GPU, Intel® Core™ i7 Processor 14650HX, 16GB DDR5, 1TB Gen 4 SSD, Wi-Fi 7, Windows 11 Home",78869.0,4145354.64,global_to_egp_images/B0DZZWMB2L.jpg,https://www.amazon.com/dp/B0DZZWMB2L
B0F6PLQ93N,"acer Nitro V Gaming Laptop | Intel Core i7-13620H Processor | NVIDIA GeForce RTX 4050 Laptop GPU | 15.6"" FHD IPS 165Hz Display | 16GB DDR5 | 1TB Gen 4 SSD | Wi-Fi 6 | Backlit KB | ANV15-52-76NK",52579.0,2763552.24,global_to_egp_images/B0F6PLQ93N.jpg,https://www.amazon.com/dp/B0F6PLQ93N
B0GR8YL9MY,"KAIGERR Light Gaming Laptop, 2026 Laptop with AMD Ryzen 7 5825U (8C/16T, Up to 4.5GHz), 16GB DDR4 512GB NVMe SSD Laptop Computer, Supports upgrading to 64GB, 16.0-inch FHD Display, WiFi 6",26289.0,1381749.84,global_to_egp_images/B0GR8YL9MY.jpg,https://www.amazon.com/dp/B0GR8YL9MY
B0GSK32B5B,"KAIGERR 2026 Gaming Laptop, 24GB DDR5 512GB NVMe SSD Laptop Computer with AMD Ryzen 7 H255(8C/16T, Up to 4.9GHz), 16.0 inch Windows 11 Laptop, Radeon RX Vega 8 Graphics,WiFi 6, Backlit KB",39433.0,2072598.48,global_to_egp_images/B0GSK32B5B.jpg,https://www.amazon.com/dp/B0GSK32B5B
B0DXXMLXVD,"Lenovo Legion Pro 7i – Gaming Laptop - Intel® Core™ Ultra 9 275HX – 16"" 2.5K WQXGA OLED Display – 240Hz Refresh Rate – GeForce RTX™ 5070 Ti GPU – 32 GB Memory – 1 TB Storage – 3-Month PC GamePass",121935.0,6408903.6,global_to_egp_images/B0DXXMLXVD.jpg,https://www.amazon.com/dp/B0DXXMLXVD
B0F5KTGDS9,"acer Nitro V Gaming Laptop | Intel Core i5-13420H Processor | NVIDIA GeForce RTX 4050 Laptop GPU | 15.6"" FHD IPS 165Hz Display | 8GB DDR5 | 512GB Gen 4 SSD | Wi-Fi 6 | Backlit KB | ANV15-52-586Z",42063.0,2210831.28,global_to_egp_images/B0F5KTGDS9.jpg,https://www.amazon.com/dp/B0F5KTGDS9
B0F2JMX6RG,"ASUS TUF Gaming F16 Gaming Laptop, 16” FHD+ 144Hz IPS-Level 16:10 Display, Intel® Core™ 5 210H, NVIDIA® GeForce RTX™ 4050, 16GB DDR5, 512GB PCIe Gen4 SSD, Wi-Fi 6, Win11 Home, FX607VU-SS53",47847.0,2514838.32,global_to_egp_images/B0F2JMX6RG.jpg,https://www.amazon.com/dp/B0F2JMX6RG
B0FR51DFSY,"Lenovo LOQ Gaming Laptop, 15.6"" FHD 144Hz Display, AMD Ryzen 5 7235HS Processor, GeForce RTX 4050, 16GB DDR5, 512GB SSD, Wi-Fi 6, Ethernet, USB-C, HDMI, Backlit Keyboard, Windows 11 Home",N/A,N/A,global_to_egp_images/B0FR51DFSY.jpg,https://www.amazon.com/dp/B0FR51DFSY
B0GTMHHT57,"KAIGERR 2026 New Gaming Laptop, 16.0inch Laptop Computer with AMD Ryzen 7 H255(8C/16T, Up to 4.9GHz), 16GB DDR5 512GB NVMe SSD Windows 11 Laptop, Radeon RX Vega 8 Graphics,WiFi 6, Backlit KB",28392.0,1492283.52,global_to_egp_images/B0GTMHHT57.jpg,https://www.amazon.com/dp/B0GTMHHT57
B0F1CB49YB,"ASUS ROG Strix G18 (2025) Gaming Laptop, 18” ROG Nebula 16:10 2.5K 240Hz/3ms, NVIDIA® GeForce RTX™ 5070, Intel® Core™ Ultra 9 275HX, 32GB DDR5-5600, 2TB PCIe Gen 4 SSD, Wi-Fi 7, Windows 11 Pro",120881.0,6353505.36,global_to_egp_images/B0F1CB49YB.jpg,https://www.amazon.com/dp/B0F1CB49YB
B0FSGJZDNT,"msi Cyborg 17 17.3"" FHD 144Hz Gaming Laptop: Intel Core 7-240H, NVIDIA Geforce RTX 5060, 16GB DDR5, 1TB NVMe SSD, Type C, Wi-Fi 6E, Win 11 Home: Translucent Black B2RWFKG-074US",65724.0,3454453.44,global_to_egp_images/B0FSGJZDNT.jpg,https://www.amazon.com/dp/B0FSGJZDNT
B0GWHP6YXL,"2026 AMD Gaming Laptop with AMD Ryzen 7 7735HS Processor (8C/16T, Up to 4.75GHz) 16 Inch FHD Screen Laptop Compute 16GB RAM 512GB ROM Windows 11 Laptop, HDMI, WiFi-6, Type-C, Webcam, Backlit Keyboard",99901.0,5250796.56,global_to_egp_images/B0GWHP6YXL.jpg,https://www.amazon.com/dp/B0GWHP6YXL
B0F195W823,"acer Nitro V 16S AI Gaming Laptop | AMD Ryzen 7 260 Processor | NVIDIA GeForce RTX 5060 Laptop GPU (572 AI Tops) | 16"" WUXGA IPS 180Hz Display | 32GB DDR5 | 1TB Gen 4 SSD | Wi-Fi 6 | ANV16S-41-R2AJ",77053.0,4049905.68,global_to_egp_images/B0F195W823.jpg,https://www.amazon.com/dp/B0F195W823
B0DZFVBQLK,"msi Katana 15 HX 15.6” 165Hz QHD+ Gaming Laptop: Intel Core i9-14900HX, NVIDIA Geforce RTX 5070, 32GB DDR5, 1TB NVMe SSD, RGB Keyboard, Win 11 Home: Black B14WGK-016US",89911.0,4725722.16,global_to_egp_images/B0DZFVBQLK.jpg,https://www.amazon.com/dp/B0DZFVBQLK
B0G1TLMHKK,"Gaming Laptop, N95 up to 3.4GHz, 16GB RAM, 512GB SSD, 15.6"" 2K Display, Fingerprint Unlock, Slim & Lightweight Laptop for Work & Study, Gray",19979.0,1050096.24,global_to_egp_images/B0G1TLMHKK.jpg,https://www.amazon.com/dp/B0G1TLMHKK
B0GW8PWBVJ,"KAIGERR Light Gaming Laptop, 2026 Laptop, ΑΜD Ryzen 5 7430U (Up to 4.3GHz), 16GB RAM 512GB NVMe SSD, 15.6-in IPS Laptop Computer WiFi 6, Numeric Keypad, Home Laptops Office Laptops, HDMI Type-C",23975.0,1260126.0,global_to_egp_images/B0GW8PWBVJ.jpg,https://www.amazon.com/dp/B0GW8PWBVJ
B0GKP72XSQ,"KAIGERR Light Gaming Laptop, 1TB NVMe SSD 16GB RAM Laptop Computer with AMD Ryzen 7 5825U(8C/16T, Up to 4.5GHz), 15.6inch Windows 11 Laptop, Radeon RX Vega 8 Graphics,WiFi 6 for Creative & Business",31547.0,1658110.32,global_to_egp_images/B0GKP72XSQ.jpg,https://www.amazon.com/dp/B0GKP72XSQ
B0DZ5LJXL3,"NIMO 15.6'' IPS FHD-Laptop, 8GB RAM 256GB SSD AMD Ryzen 5(Beat i5-1135G7, 4 Cores Up to 3.7GHz) Student Computer with 2 Years Warranty, 65W Type-C, Fingerprint, Backlit Keyboard, 180°Viewing",N/A,N/A,global_to_egp_images/B0DZ5LJXL3.jpg,https://www.amazon.com/dp/B0DZ5LJXL3
B0DJ3L37TY,"HP Victus 15.6"" Full HD 144Hz Gaming Laptop, Intel Core i5-12450H, NVIDIA GeForce RTX 3050,16GB RAM, 512GB PCIe SSD, Wi-Fi 6, Backlit Keyboard,Windows 11 Pro, Performance Blue",N/A,N/A,global_to_egp_images/B0DJ3L37TY.jpg,https://www.amazon.com/dp/B0DJ3L37TY
B0FHXGDZ5Q,"Lenovo Legion 5 15IRX10 15.1"" WQXGA OLED, Gaming Laptop, Intel Core i9 14th Gen 14900HX 1.6GHz; NVIDIA GeForce RTX 5070 8GB GDDR7; 32GB DDR5 RAM; 1TB NVMe M.2 SSD; Gigabit LAN, 2x2 WiFi 7",N/A,N/A,global_to_egp_images/B0FHXGDZ5Q.jpg,https://www.amazon.com/dp/B0FHXGDZ5Q
B0G51XWJDV,"NIMO 17.3"" IPS-Gaming-Laptop, AMD Ryzen 7 8745HS Up to 4.9GHz Beat R9 7940HS 32GB RAM 1TB SSD Radeon 780M-Graphics, WiFi 6E USB4 Backlit Keyboard Fingerprint, Win 11 PC for Work & Play 2-Yr Warranty",N/A,N/A,global_to_egp_images/B0G51XWJDV.jpg,https://www.amazon.com/dp/B0G51XWJDV
B0DW1X5YCQ,"ASUS ROG Strix G16 (2025) Gaming Laptop, 16” ROG Nebula Display 16:10 2.5K 240Hz/3ms, NVIDIA® GeForce RTX™ 5070 Ti GPU, Intel® Core™ Ultra 9 275HX Processor, 32GB DDR5, 1TB SSD, Wi-Fi 7, Win11 Home",158016.0,8305320.96,global_to_egp_images/B0DW1X5YCQ.jpg,https://www.amazon.com/dp/B0DW1X5YCQ
B0CRDCXRK2,"ASUS ROG Strix G16 Gaming Laptop, 165Hz Display, NVIDIA® GeForce RTX™ 4060, Intel Core i7-13650HX, 16GB DDR5, 1TB PCIe Gen4 SSD, Wi-Fi 6E, Windows 11, G614JV-AS74",N/A,N/A,global_to_egp_images/B0CRDCXRK2.jpg,https://www.amazon.com/dp/B0CRDCXRK2
B0DT7MNLTD,"ASUS ROG Flow Z13 2.5K 180Hz 3ms ROG Nebula Touchscreen 13.4"" Convertible 2-in-1 Gaming Notebook AMD Ryzen AI MAX+ 395 32GB RAM 1TB SSD Off Black",108788.0,5717897.28,global_to_egp_images/B0DT7MNLTD.jpg,https://www.amazon.com/dp/B0DT7MNLTD
B0FFDDFW47,"ASUS TUF Gaming F16 (2025) Gaming Laptop, 16” FHD+ 165Hz 16:10 Display, Intel® Core™ i5 Processor 13450HX, NVIDIA® GeForce RTX™ 5050, 16GB DDR5, 512GB PCIe Gen4 SSD, Wi-Fi 6E, Win 11 Home",55208.0,2901732.48,global_to_egp_images/B0FFDDFW47.jpg,https://www.amazon.com/dp/B0FFDDFW47
B0G2T512W3,"Lenovo Legion Pro 7i – AI-Powered Gaming Laptop – Intel® Core Ultra 7 255HX – 16"" WQXGA PureSight OLED Display – 240Hz – NVIDIA® GeForce RTX™ 5070 Ti – 32GB Memory – 2TB Storage – PC GamePass",105425.0,5541138.0,global_to_egp_images/B0G2T512W3.jpg,https://www.amazon.com/dp/B0G2T512W3
B0FJLYHL7D,"15.6 inch Laptop, Laptops with Core processor (up to 3.40GHz), Gaming Laptop 16GB RAM 512GB ROM, FHD 1920 x 1080, Win 11 Pro Traditional Laptops Computers with WIFI BT 5.0 Netbook For Student Busines",16299.0,856675.44,global_to_egp_images/B0FJLYHL7D.jpg,https://www.amazon.com/dp/B0FJLYHL7D
B0G51WGHK7,"NIMO 15.6"" FHD Light-Gaming-Laptop, 8 Cores AMD Ryzen 7 Pro 6850U 32GB LPDDR5 RAM 1TB SSD (Beat i7-1360P Up to 4.7GHz) GPU AMD Radeon 680M IPS Computer with 100W Type-C Backlit Keyboard Fingerprint",N/A,N/A,global_to_egp_images/B0G51WGHK7.jpg,https://www.amazon.com/dp/B0G51WGHK7
B0G4KNVTSW,"Lenovo LOQ 15.6"" Full HD Gaming Laptop, AMD Ryzen 5 7235HS, 16GB Memory, NVIDIA GeForce RTX 4050, 512GB SSD, Luna Grey",N/A,N/A,global_to_egp_images/B0G4KNVTSW.jpg,https://www.amazon.com/dp/B0G4KNVTSW
B0F6NRYPPG,"Lenovo Legion 5i – Gaming Laptop - Intel® Core™ i7-14700HX - 15"" 2.5K WQXGA PureSight OLED Display–165Hz Refresh Rate–NVIDIA® GeForce RTX™ 5070 – 16 GB Memory – 1 TB Storage – 3 Months of PC GamePass",87808.0,4615188.48,global_to_egp_images/B0F6NRYPPG.jpg,https://www.amazon.com/dp/B0F6NRYPPG
B0FK453MMS,"Lenovo Legion Pro 7i Gen 10 16"" Gaming Laptop (2025 Model) Intel Core Ultra 9 275HX 24C, NVIDIA GeForce RTX 5090 24GB, 64GB RAM, 2TB (1TB+1TB) NVMe SSD, 16"" WQXGA OLED 500 nits 240Hz, Windows 11 Home",N/A,N/A,global_to_egp_images/B0FK453MMS.jpg,https://www.amazon.com/dp/B0FK453MMS
B0D33T6F9C,"msi Thin 15 15.6” 144Hz FHD Gaming Laptop: Intel Core i5-12450H, NVIDIA Geforce RTX 2050, 16GB DDR5, 512GB NVMe SSD, Cooler Boost 5, Win 11: Black B13UCX-2041US",N/A,N/A,global_to_egp_images/B0D33T6F9C.jpg,https://www.amazon.com/dp/B0D33T6F9C
B09FJ961PG,"IETS GT500 Powerful Turbo-Fan (5000 RPM) RGB Laptop Cooling Pad with Infinitely Variable Speed,Seal Foam for Rapid Cooling Gaming Laptop,Dust Filter for Protect Laptop,13-17.3inch Laptop Cooler",4205.0,221014.8,global_to_egp_images/B09FJ961PG.jpg,https://www.amazon.com/dp/B09FJ961PG
B0CRR6YQ6N,"Coolby 15.6inch Laptop, 12GB RAM/256GB SSD, 1920x1080 IPS Display, Intel N95(Beats N5095) Quad Core Laptop Computer, Support Fingerprint, WiFi 5, BT",13618.0,715762.08,global_to_egp_images/B0CRR6YQ6N.jpg,https://www.amazon.com/dp/B0CRR6YQ6N
B0G48HHJF8,"msi Vector 16 HX AI 16"" 2560x1600 240Hz Display Gaming Laptop, AMD Ryzen 9 8940HX (16 Cores, 2.4-5.3 GHz), NVIDIA RTX 5070 Ti 12GB GDDR7, 32GB RAM, 1TB NVMe SSD, Windows 11 Pro",N/A,N/A,global_to_egp_images/B0G48HHJF8.jpg,https://www.amazon.com/dp/B0G48HHJF8
B0FPR91V6L,"NIMO 15.6"" FHD Light-Gaming-Laptop, 8 Cores AMD Ryzen 7 Pro 6850U 32GB LPDDR5 RAM 1TB SSD (Beat i7-1360P Up to 4.7GHz) GPU AMD Radeon 680M IPS Computer with 100W Type-C Backlit Keyboard Fingerprint",N/A,N/A,global_to_egp_images/B0FPR91V6L.jpg,https://www.amazon.com/dp/B0FPR91V6L
B0G51YSVPM,"NIMO 17.3"" IPS-Gaming-Laptop, AMD Ryzen 7 8745HS (Up to 4.9GHz) 32GB RAM 1TB SSD Radeon 780M-Graphics Backlit Keyboard Fingerprint Win 11 PC for Business, Content Creators & Seniors 2-Yr Warranty",N/A,N/A,global_to_egp_images/B0G51YSVPM.jpg,https://www.amazon.com/dp/B0G51YSVPM
B0GF1MVKC1,"2026 15.6"" FHD Gaming Laptop: AMD Ryzen 7 6800H 45W TDP, 32GB RAM, 1TB NVMe SSD, Win 11 Pro, Keyboard, 6 Ports, Lightweight 3.5lb for Gaming, Students, Programming, Video Editing",39434.0,2072651.04,global_to_egp_images/B0GF1MVKC1.jpg,https://www.amazon.com/dp/B0GF1MVKC1
B0DW238TXK,"ASUS ROG Flow Z13 (2025) Gaming Laptop, 13” ROG Nebula 16:10 2.5K 180Hz/3ms, AMD Ryzen AI MAX+ 395, RDNA 3.5 Graphics, 128GB LPDDR5X 8000MHz, 1TB PCIe Gen 4 SSD, Wi-Fi 7, Win 11 Pro, GZ302EA-XS99",142386.0,7483808.16,global_to_egp_images/B0DW238TXK.jpg,https://www.amazon.com/dp/B0DW238TXK
B0G4V6ZFP2,"acer Nitro V 16S 16” WUXGA IPS 180Hz Gaming Laptop, Intel Core 7 Processor 240H, NVIDIA GeForce RTX 5060 with 8GB GDDR7 VRAM, w/Mouse pad (16GB RAM | 1TB PCIe SSD, Win11 Home)",54919.0,2886542.64,global_to_egp_images/B0G4V6ZFP2.jpg,https://www.amazon.com/dp/B0G4V6ZFP2
B0G51ZZ34Y,"NIMO 15.6'' IPS FHD Laptop, 32GB RAM 1TB SSD AMD Ryzen 5(Beat i5-1135G7, 4 Cores Up to 3.7GHz) Student Computer with 65W Type-C, 2 Years Warranty, Fingerprint, Backlit Keyboard, BT5.2, for Home",N/A,N/A,global_to_egp_images/B0G51ZZ34Y.jpg,https://www.amazon.com/dp/B0G51ZZ34Y
B0FRB5KC3P,"msi Crosshair A16 HX 16” QHD+ 240Hz Gaming Laptop – AMD Ryzen 9 8940HX, NVIDIA GeForce RTX 5060, 16GB DDR5, 1TB NVMe SSD, Wi-Fi 6E, USB-C, Windows 11 D8WFKG-090US",75714.0,3979527.84,global_to_egp_images/B0FRB5KC3P.jpg,https://www.amazon.com/dp/B0FRB5KC3P
B0F11447PL,"ASUS V16 Gaming Laptop, 16” WUXGA 144Hz Display, Intel Core 7 Processor 240H, NVIDIA GeForce RTX 5060, 16GB Memory, 512GB Storage, Windows 11, Matte Black, V3607VM-ES74",63095.0,3316273.2,global_to_egp_images/B0F11447PL.jpg,https://www.amazon.com/dp/B0F11447PL
B0FDN1GDRY,"acer Nitro V Gaming Laptop | Intel Core i9-13900H Processor | NVIDIA GeForce RTX 5060 Laptop GPU | 15.6"" FHD IPS 165Hz Display | 16GB DDR4 | 1TB Gen 4 SSD | Wi-Fi 6 | Backlit KB | ANV15-52-98KV",68353.0,3592633.68,global_to_egp_images/B0FDN1GDRY.jpg,https://www.amazon.com/dp/B0FDN1GDRY
B0GKJ53BF4,"ASUS TUF Gaming A17 (2023) Gaming Laptop, 17.3” FHD 144Hz IPS-Level Display, NVIDIA® GeForce RTX™ 2050, AMD® Ryzen™ 5 7535HS, 86GB DDR5, 512GB PCIe Gen4 SSD, Wi-Fi 6, Windows 11, FA706NF-RS51",42063.0,2210831.28,global_to_egp_images/B0GKJ53BF4.jpg,https://www.amazon.com/dp/B0GKJ53BF4
B0FN15LKGD,"acer Predator Helios Neo 16 AI Gaming Laptop | Intel Core Ultra 9 Processor 275HX | NVIDIA GeForce RTX 5070 Ti | 16"" WQXGA 240Hz G-SYNC | 16GB DDR5 | 1TB Gen 4 SSD | Killer Wi-Fi 6E | PHN16-73-92B8",92014.0,4836255.84,global_to_egp_images/B0FN15LKGD.jpg,https://www.amazon.com/dp/B0FN15LKGD
B0GN247S82,"NIMO 15.6"" IPS FHD-Gaming-Laptop, 8 Cores AMD Ryzen 7 8745HS 32GB DDR5 RAM 1TB SSD (up to 4.9GHz Beat R9 7940HS) Radeon 780M-Graphics, 100W Type-C Backlit Keyboard Fingerprint for Creators",N/A,N/A,global_to_egp_images/B0GN247S82.jpg,https://www.amazon.com/dp/B0GN247S82
B0FF5FQK8V,"ASUS ROG Strix G16 (2025) Gaming Laptop, 16” FHD+ 16:10 165Hz/3ms Display, NVIDIA® GeForce RTX™ 5050 Laptop GPU, Intel® Core™ i7 Processor 14650HX, 16GB DDR5, 1TB PCIe Gen 4 SSD, Wi-Fi 7, Win 11 Home",70930.0,3728080.8,global_to_egp_images/B0FF5FQK8V.jpg,https://www.amazon.com/dp/B0FF5FQK8V
B0FZD1F1QY,"Thunderobot Radiant 16 i9 5060 2.5K 300Hz Gaming Laptop, NVIDIA GeForce RTX 5060, Core i9-14900HX, 16"" QHD+ 300Hz Display, 32GB DDR5, 1TB SSD, RGB Backlit Keyboard, Wi-Fi 6, Win 11 Home, Black",N/A,N/A,global_to_egp_images/B0FZD1F1QY.jpg,https://www.amazon.com/dp/B0FZD1F1QY
B0FR6CWGJB,"Lenovo LOQ Gaming Laptop, 15.6"" FHD 144Hz Display, AMD Ryzen 5 7235HS Processor, GeForce RTX 4050, 32GB DDR5, 1TB SSD, Wi-Fi 6, Ethernet, USB-C, HDMI, Backlit Keyboard, Windows 11 Home",N/A,N/A,global_to_egp_images/B0FR6CWGJB.jpg,https://www.amazon.com/dp/B0FR6CWGJB
B0DW1FVPK8,"ASUS ROG Strix G16 (2025) Gaming Laptop, 16” ROG Nebula 16:10 2.5K 240Hz/3ms, NVIDIA® GeForce RTX™ 5080, Intel® Core Ultra 9 275HX, 32GB DDR5, 1TB PCIe Gen 4 SSD, Wi-Fi 7, Windows 11 Home, G615LW-AS96",152481.0,8014401.36,global_to_egp_images/B0DW1FVPK8.jpg,https://www.amazon.com/dp/B0DW1FVPK8
