name,price,rating,image-url,image-path,source,category-name,product-url
"Military Tactical Smart Watches for Men, 100-Day Battery Rugged Fitness Watch with Compass & Flashlight, Sports Watch for Android with 2.01"" HD Display AI Voice, IP68 Waterproof Smartwatch (Black)",110481.12,4.0,https://m.media-amazon.com/images/I/71J5ZWnQGDL._AC_UY218_.jpg,global_to_egp_images/B0F5WPG7B9.jpg,Amazon Global,smartwatches,https://www.amazon.com/dp/B0F5WPG7B9
"Garmin Instinct® 3 45mm, AMOLED Display, Rugged Outdoor GPS Smartwatch, Metal-Reinforced Bezel, Built-in Flashlight, Up to 18 Days of Battery Life, Black",1105389.36,4.6,https://m.media-amazon.com/images/I/61OQIbekPNL._AC_UY218_.jpg,global_to_egp_images/B0DSC8JF59.jpg,Amazon Global,smartwatches,https://www.amazon.com/dp/B0DSC8JF59
"Rugged Smart Watch for Men with Built-in GPS, 6-Axis Sensor for HIIT/Run Form Analysis, 1.46'' Tactical Smartwatch with Bluetooth Calls, Compass, 7-Day, 100+ Sports 3ATM Fitness Tracker, Black",77052.96,4.1,https://m.media-amazon.com/images/I/71Egi919g9L._AC_UY218_.jpg,global_to_egp_images/B0G15Y9MSG.jpg,Amazon Global,smartwatches,https://www.amazon.com/dp/B0G15Y9MSG
"Military Smart Watches for Men(Answer/Make Calls), 1.52""HD Fitness Watch, AI Built-in,Heart Rate Sleep Monitor, 100+ Sport Modes, text, IP68 Waterproof Smartwatch for Android iOS (Green, 1.52)",N/A,4.2,https://m.media-amazon.com/images/I/71YdQ0SU9BL._AC_UY218_.jpg,global_to_egp_images/B0CMTF3S7H.jpg,Amazon Global,smartwatches,https://www.amazon.com/dp/B0CMTF3S7H
"AMAZTIM Smart Watch, 60 Days Extra-Long Battery, 50M Waterproof, Rugged Military Bluetooth Call(Answer/Dial Calls), 1.85"" Ultra Large HD Display, AI Voice Assistant, Compatible for Android and iOS-Red",276307.92,4.0,https://m.media-amazon.com/images/I/71Q7JMrurtL._AC_UY218_.jpg,global_to_egp_images/B0BS3TZHBV.jpg,Amazon Global,smartwatches,https://www.amazon.com/dp/B0BS3TZHBV
"Smart Watches for Men, Military Smart Watch with 100 Days Battery/Flashlight/Heart Rate/Sleep/SpO2 Monitor/Call/110+ Sports Mode, 5 ATM Rugged Men's Fitness Tracker Watch for Android iPhone Compatible",135604.8,4.4,https://m.media-amazon.com/images/I/81CMnSI-awL._AC_UY218_.jpg,global_to_egp_images/B0FP2M6QWX.jpg,Amazon Global,smartwatches,https://www.amazon.com/dp/B0FP2M6QWX
"Military Smart Watch for Men, 2.01'' Fitness Tracker with 1200mAh Long Battery Life, Bluetooth Calls, Flashlight, IP68 Waterproof, Heart Rate/Sleep Tracking, 100+ Sports Modes for Android iPhone",102176.64,4.3,https://m.media-amazon.com/images/I/71owJWnQKjL._AC_UY218_.jpg,global_to_egp_images/B0FVM57X8K.jpg,Amazon Global,smartwatches,https://www.amazon.com/dp/B0FVM57X8K
"CARBINOX Vortex Smartwatch (Answer/Make Calls), Military-Grade Rugged Fitness Tracker, IP69K Waterproof, Sport Design for Active Lifestyles (Black Ultimate Pack)",386736.48,4.0,https://m.media-amazon.com/images/I/71YKqDTOLcL._AC_UY218_.jpg,global_to_egp_images/B0GNP8QTFM.jpg,Amazon Global,smartwatches,https://www.amazon.com/dp/B0GNP8QTFM
"Military Smarty Watch for Men, 2.01"" Smartwatch with 1200mAh Battery, Flashlight, Answer/Make Calls, Heart Rate/Sleep Monitor 100+ Sport Modes Fitness Tracker for Android/iPhone",221014.8,5.0,https://m.media-amazon.com/images/I/71bGxWVe-BL._AC_UY218_.jpg,global_to_egp_images/B0GLG71C76.jpg,Amazon Global,smartwatches,https://www.amazon.com/dp/B0GLG71C76
"Military Smart Watch for Men, Rugged Tactical Smartwatch with 1000mAh Battery & LED Flashlight, 1.7"" HD Fitness Tracker with Bluetooth Call, Heart Rate/Sleep Monitor for Android/iPhone",124304.4,4.4,https://m.media-amazon.com/images/I/71FS721wxnL._AC_UY218_.jpg,global_to_egp_images/B0G3DX85CV.jpg,Amazon Global,smartwatches,https://www.amazon.com/dp/B0G3DX85CV
"Military Smart Watch for Men with LED Flashlight/UV Light 3ATM Waterproof 1.96"" Big Screen Rugged Tactical Smartwatch with Text and Call Fitness Tracker with HR/Sleep Monitor for iPhone Android",82834.56,4.1,https://m.media-amazon.com/images/I/71RAFcdwh2L._AC_UY218_.jpg,global_to_egp_images/B0DMZSNFJP.jpg,Amazon Global,smartwatches,https://www.amazon.com/dp/B0DMZSNFJP
"Military Smart Watches for Men (Make/Answer Call) with LED Flashlight 1.96"" Screen 430mAh Fitness Tracker with Sport Modes Heart Rate Sleep Monitor Rugged Smartwatch for iPhone Android",82834.56,4.2,https://m.media-amazon.com/images/I/81pDW3ZLV+L._AC_UY218_.jpg,global_to_egp_images/B0DJX7RCHW.jpg,Amazon Global,smartwatches,https://www.amazon.com/dp/B0DJX7RCHW
"AGM L3 Ultra Rugged Smart Watch with Flashlight, 1.95"" Colorful AMOLED Display, 5ATM Waterproof, Answer/Make Calls, Heart Rate/Sleep/SpO2/Stress Monitor, Pedometer, 100+ Sport Modes for iOS & Android",110481.12,4.8,https://m.media-amazon.com/images/I/71V9p89FydL._AC_UY218_.jpg,global_to_egp_images/B0G56SJQPT.jpg,Amazon Global,smartwatches,https://www.amazon.com/dp/B0G56SJQPT
"Smart Watches for Men GPS, Pressure,Altitude,Compass, 480mAh Extra-Large Battery, 50M Waterproof, Full Metal Body Rugged Smartwatch, Answer/Make Call,1.43"" AMOLED Display (Black)",276307.92,3.7,https://m.media-amazon.com/images/I/81fI4qbTKZL._AC_UY218_.jpg,global_to_egp_images/B0DPSCP5SG.jpg,Amazon Global,smartwatches,https://www.amazon.com/dp/B0DPSCP5SG
