name,price,rating,image_url,image_path,source
"Apple MacBook Air  MGN63 With 13 Inch Display,  M1 Chip 8-Core CPU and 7-Core GPU | 8GB RAM | 256GB SSD | macOS | English/Arabic Space Grey","38,888",4.65,https://f.nooncdn.com/p/pnsku/N41964615A/45/_/1768825891/2fa999f6-d509-4599-beeb-0d1350dfba22.jpg?width=800,product_images/Apple MacBook Air  MGN63 With 13 Inch Display  M1 .jpg,Noon
"Apple MacBook Air MC6T4 With 13 Inch Display,  M4 Chip 10-Core CPU 8-Core GPU | 16GB RAM | 256GB SSD | macOS | English/Arabic Sky Blue","60,250",4.62,https://f.nooncdn.com/p/pnsku/N70154926V/45/_/1764242498/76803adf-b6e2-4a30-826d-81d6b650f3db.jpg?width=800,product_images/Apple MacBook Air MC6T4 With 13 Inch Display  M4 C.jpg,Noon
Lenovo LAPTOP LENOVO LOQ ESSENTIAL 15IRX11 CPU I7 13650 HX RAM 16G DDR5 4800 HDD 512 SSD M2 NVME VGA NIVIDIA RTX5050 8G DDR7 15.6 FHD 144HZ WIN 11 HOME 2 YEARS WARRANTY 83SC001NED English/Arabic luna grey,"52,950",5.01,https://f.nooncdn.com/p/pnsku/N70269988V/45/_/1766080574/ac5baaf7-7ce4-4182-8ea5-ed942f6cb001.jpg?width=800,product_images/Lenovo LAPTOP LENOVO LOQ ESSENTIAL 15IRX11 CPU I7 .jpg,Noon
Lenovo (Upgraded Version) LOQ 15IRX9 Gaming laptop With 15.6-Inch Display/Core i7-13650HX/16GB RAM/512GB SSD/6GB NVIDIA GeForce RTX 4050 Graphics/DOS - / Luna English/Arabic Luna Grey,"57,499",5.03,https://f.nooncdn.com/p/pnsku/N70056846V/45/_/1710930858/4da1402e-8df8-48db-bd46-69cc0858a10c.jpg?width=800,product_images/Lenovo Upgraded Version LOQ 15IRX9 Gaming laptop W.jpg,Noon
"DELL (Upgraded Version) Vostro 3530 Laptop With 15.6-Inch Display, Core i7-1355U Processor/8GB RAM/512GB SSD/Intel HD Graphics/DOS(Without Windows) /  / English/Arabic Black","33,850",4.223,https://f.nooncdn.com/p/pnsku/N70167174V/45/_/1744285763/a0814176-ae36-4307-8f6e-533719afb3ed.jpg?width=800,product_images/DELL Upgraded Version Vostro 3530 Laptop With 156I.jpg,Noon
"HP (Upgraded Version) Envy x360 Convertible 2-In-1 Laptop With 15.6-Inch FHD IPS Display, Core i5-1335U Processer/8GB RAM/512GB SSD/Intel XE Graphics/Windows 11/ English Mineral Silver English Mineral Silver","38,199",5.01,https://f.nooncdn.com/p/pnsku/N70158196V/45/_/1741002609/8c72e0dd-ba5c-488d-8eca-93617bd3fd89.jpg?width=800,product_images/HP Upgraded Version Envy x360 Convertible 2In1 Lap.jpg,Noon
ASUS M5606KA-RI417W Vivobook S Laptop with 16 inch OLED / AI 7 350 / 24 GB RAM / 1 Tera SSD / AMD Radeon™ Graphics / English/ Win11/Cool Silver English Cool Silver,"63,999",0.0,https://f.nooncdn.com/p/pnsku/N70247752V/45/_/1760537408/2f02e141-4d6a-47e7-86d4-90de119ec111.jpg?width=800,product_images/ASUS M5606KARI417W Vivobook S Laptop with 16 inch .jpg,Noon
HP Victus 15-FA1038NE Gaming Laptop Intel Core I7-13700H 512GB SSD 8GB Ram Nvidia GeForce RTX 3050 6GB 15.6'' Inch FHD - Blue,"47,199",5.01,https://f.nooncdn.com/p/pnsku/N70252780V/45/_/1761738719/a71b13fe-310e-4fa2-b6a6-7ec010ed3deb.jpg?width=800,product_images/HP Victus 15FA1038NE Gaming Laptop Intel Core I713.jpg,Noon
"Lenovo IdeaPad 5 Laptop With 15.6-Inch Display, Core i5-1235U Processor/16GB RAM/512GB SSD/2GB NVIDIA GeForce MX550 Graphics Card/Windows 11 Home English/Arabic Storm Grey","34,500",4.68,https://f.nooncdn.com/p/pnsku/N70048443V/45/_/1716874624/5b1d115d-5a60-4000-8d36-381c094442e0.jpg?width=800,product_images/Lenovo IdeaPad 5 Laptop With 156Inch Display Core .jpg,Noon
ASUS V3607VH-EG005W Vivobook RTX Laptop with 16 inch WUXGA / CORE 5 210H / 16 GB RAM / 1 Tera SSD / NVIDIA® GeForce RTX™ 5050 Laptop GPU ( 8GB GDDR7 ) / English/ Win11/Black English Black,"55,999",5.02,https://f.nooncdn.com/p/pnsku/N70247791V/45/_/1760537924/35c04666-2333-48fd-85a0-947afef6850d.jpg?width=800,product_images/ASUS V3607VHEG005W Vivobook RTX Laptop with 16 inc.jpg,Noon
Lenovo LAPTOP LENOVO LOQ 15AHP10 AMD RYZEN 7 250 RAM 16G DDR5 5600  512 SSD M2 NVME VGA NVIDIA RTX 5060 8G DDR7 15.6 FHD 144HZ  2 YEARS WARRENTY 83JG0095ED English/Arabic luna grey,"60,199",0.0,https://f.nooncdn.com/p/pnsku/N70269987V/45/_/1766080623/9dedbac5-29ad-4fa3-b0fd-8315f4e12bfe.jpg?width=800,product_images/Lenovo LAPTOP LENOVO LOQ 15AHP10 AMD RYZEN 7 250 R.jpg,Noon
"Hp Victus Gaming 15-fa1039ne Intel® Core™ i7-13700H 8GB Ram , 512GB , RTX3050 , 15.6"" FHD - Mica Silver","47,200",0.0,https://f.nooncdn.com/p/pnsku/N70252781V/45/_/1761738750/3353936a-c87e-4f0d-83dd-4b24fbe5ff5d.jpg?width=800,product_images/Hp Victus Gaming 15fa1039ne Intel Core i713700H 8G.jpg,Noon
"Msi Katana 15 HX 14XWGK Gaming Laptop Intel Core I9-14900HX 1TB SSD 16GB DDR5 Ram Nvidia GeForce RTX 5070 8GB 15.6"" QHD (2560*1440), 165Hz DCI-P3 100% typical Windows 11 - Black​ black","85,745",0.0,https://f.nooncdn.com/p/5c6e95c6bee35f1da03dc4d761e34074|pzsku/ZD1100772852FB90E073DZ/45/1769946805/18b6c2b6-e6ef-4b12-8be2-21fcbb25dd0b.jpg?width=800,product_images/Msi Katana 15 HX 14XWGK Gaming Laptop Intel Core I.jpg,Noon
"MSI Prestige 13 AI Evo A1MG Laptop, Intel Core Ultra 7-155H Processor, 13.3 Inch 2.8k Display, 512 GB SSD, 16 GB RAM LPDDR5, Intel Arc Graphics, Win11, Stellar Grey Stellar Gray","52,499",0.0,https://f.nooncdn.com/p/pzsku/Z2997B2AB4A232296139EZ/45/1751954337/0f9cf747-d7a1-46e8-93d1-14ac4dba8d76.jpg?width=800,product_images/MSI Prestige 13 AI Evo A1MG Laptop Intel Core Ultr.jpg,Noon
Asus Vivobook K3605ZF-RP005W i5-12500H – 8GB RAM DDR4 – SSD 512GB – RTX2050-4GB – 16 Inch 144Hz – Win11 English/Arabic Indie Black,"34,840",0.0,https://f.nooncdn.com/p/pnsku/N70137005V/45/_/1735112841/4637fbec-c0dc-4aa2-adf9-616c86bd52ce.jpg?width=800,product_images/Asus Vivobook K3605ZFRP005W i512500H  8GB RAM DDR4.jpg,Noon
ASUS Vivobook S14 S3407QA-SF067W Laptop with 14 Inch Full HD / Qualcomm Snapdragon X X1-26-100 / 16 Gigabyte / 512 Gigabyte SSD / Qualcomm Adreno X1-45 GPU / Cool Silver,"41,899",0.0,https://f.nooncdn.com/p/pnsku/N70306743V/45/_/1772975358/4853ef02-ab1e-4a23-9ca7-279255649269.jpg?width=800,product_images/ASUS Vivobook S14 S3407QASF067W Laptop with 14 Inc.jpg,Noon
"Apple MacBook Air MW0Y3 With 13 Inch Display,  M4 Chip 10-Core CPU 8-Core GPU | 16GB RAM | 256GB SSD | macOS | English/Arabic Starlight","61,999",4.62,https://f.nooncdn.com/p/pnsku/N70154924V/45/_/1764235993/031c91d3-dd85-4bba-95a2-dbecccb68f52.jpg?width=800,product_images/Apple MacBook Air MW0Y3 With 13 Inch Display  M4 C.jpg,Noon
"ASUS X1407QA-LY045W Vivobook Laptop with 14-Inch WUXGA Display,Snapdragon X1-26-100 Processor/16GB RAM/512GB SSD/Qualcomm Adreno GPU/Windows 11 English Platinum Gold","32,499",0.0,https://f.nooncdn.com/p/pnsku/N70247790V/45/_/1775114660/8ca64852-42ae-418c-8122-e48fc663baae.jpg?width=800,product_images/ASUS X1407QALY045W Vivobook Laptop with 14Inch WUX.jpg,Noon
HP Victus 15-fa1034nia Laptop with 15.6 inch FHD / Intel Core i5-13420H / 8 GB RAM / 512 GB SSD / NVIDIA GeForce RTX 2050 4 GB / DOS / English Silver,"37,555",0.0,https://f.nooncdn.com/p/pnsku/N70253885V/45/_/1762073655/5b3b1823-4aed-43eb-be79-6c061c6332fc.jpg?width=800,product_images/HP Victus 15fa1034nia Laptop with 156 inch FHD  In.jpg,Noon
"DELL Vostro 3515 Laptop With 15.6-inch Full HD Display, Ryzen 3 3250U Processor/4GB RAM/128GB SSD/DOS(Without Windows)/AMD Radeon R5/ English/Arabic Black","19,900",2.310,https://f.nooncdn.com/p/v1657621586/N53329950A_1.jpg?width=800,product_images/DELL Vostro 3515 Laptop With 156inch Full HD Displ.jpg,Noon
Lenovo (Upgraded Version) LENOVO LOQ 15IRX9 – Model: 83DV012HED Intel Core i5-13450HX-2x 12GB SO-DIMM DDR5-4800-512GB SSD NVIDIA GeForce RTX 3050 6GB GDDR6 English/Arabic Luna Grey English/Arabic Luna Grey,"45,835",4.76,https://f.nooncdn.com/p/pnsku/N70179802V/45/_/1748339468/f04df1ac-d94d-49ff-99bf-104b61898a5e.jpg?width=800,product_images/Lenovo Upgraded Version LENOVO LOQ 15IRX9  Model 8.jpg,Noon
"HP 15-fd0021nx Laptop With 15.6 Inch Full HD Display, Intel Core i3-1315U Processor/4GB RAM DDR4/256GB SSD/DOS(Without Windows)/Intel UHD Graphics/ English/Arabic Natural Silver","24,350",4.270,https://f.nooncdn.com/p/v1692988248/N53432137A_1.jpg?width=800,product_images/HP 15fd0021nx Laptop With 156 Inch Full HD Display.jpg,Noon
"ASUS (Upgraded Version) TUF A14 Gaming Laptop With 14-Inch Display,FA401WU-RG037W Ryzen AI R9 HX 370Processor/16GB RAM/1TB SSD/Nvidia Geforce RTX 4050 Graphics Card/Windows 11 - / Jaeger English/Arabic Jaeger Grey","67,899",5.01,https://f.nooncdn.com/p/pnsku/N70095472V/45/_/1721978627/cf056cfa-f766-4566-bd58-38b879eabde7.jpg?width=800,product_images/ASUS Upgraded Version TUF A14 Gaming Laptop With 1.jpg,Noon
ASUS FA608UH-RV007W ASUS TUF Gaming A16 Laptop with 16 inch FHD / AMD Ryzen™ 7 260 / 16 GB RAM / 512 GB SSD / NVIDIA® GeForce RTX™ 5050 Laptop GPU / English/ Win11/Jaeger Gray with TUF backpack English Jaeger Gray,"64,999",0.0,https://f.nooncdn.com/p/pnsku/N70247886V/45/_/1760537438/aec047f4-d6bd-4c6a-b93e-7bb23747d589.jpg?width=800,product_images/ASUS FA608UHRV007W ASUS TUF Gaming A16 Laptop with.jpg,Noon
"ASUS Zenbook 14 Laptop With 14-Inch OLED Display, Core i5-1240P Processor/8GB RAM/51GB SSD/Intel Iris XE Graphics/Windows 11 Home English/Arabic Ponder Blue","42,000",5.03,https://f.nooncdn.com/p/pnsku/N70006895V/45/_/1695729992/74330beb-096f-4615-a509-fe117cf258ee.jpg?width=800,product_images/ASUS Zenbook 14 Laptop With 14Inch OLED Display Co.jpg,Noon
"Lenovo LOQ Gaming Laptop With 15.6 Inch Full HD (1920x1080) IPS  Display, Core i5-12450HX Processor/16GB DDR5 RAM/512GB SSD/4GB Nvidia GeForce RTX 2050 Graphics/DOS(Without Windows)/ English/Arabic Grey","38,470",3.432,https://f.nooncdn.com/p/pnsku/N70148823V/45/_/1764242073/54a8f245-3cbb-4e7b-b7e5-5a9c25f09e42.jpg?width=800,product_images/Lenovo LOQ Gaming Laptop With 156 Inch Full HD 192.jpg,Noon
"Lenovo (Upgraded Version) Lenovo Legion Pro 7 16IAX10H Gaming Laptop Intel Core Ultra 9 275HX, 64GB RAM, 2TB SSD, RTX 5080 16GB, 16-inch WQXGA 240Hz,100% sRGB with G-Sync, Win11 English/Arabic black English/Arabic black","202,777",0.0,https://f.nooncdn.com/p/pnsku/N70213308V/45/_/1764262811/a4020622-c02f-4084-bb6e-57f6b99bfa02.jpg?width=800,product_images/Lenovo Upgraded Version Lenovo Legion Pro 7 16IAX1.jpg,Noon
"MSI Katana 15 HX B14WFK (Black) Gaming Laptop, 15.6"" QHD IPS 165Hz Display, Intel Core i7-14650H, 16 GB RAM, 512 GB SSD, NVIDIA RTX 5060 8GB, Win11 Home, Black english black","69,590",0.0,https://f.nooncdn.com/p/pzsku/ZCDA4AC7C9C180A719519Z/45/1764314873/a01f940f-f5c0-4faf-99fe-0394a1f7d8be.jpg?width=800,product_images/MSI Katana 15 HX B14WFK Black Gaming Laptop 156 QH.jpg,Noon
Lenovo LAPTOP LENOVO LEGION 5 15IAX10 Intel Core Ultra 9 275HX RAM (2*16 ) 32G DDR5 5600 HDD 1T SSD M2 NVME VGA NVIDIA GeForce RTX 5070 8GB GDDR7 15.1 WQXGA (2560x1600) OLED 165 HZ DOS 2 YEAR WARRENTY 83F00072ED English/Arabic Eclipse Black,"107,100",0.0,No Image,No Image,Noon
"GIGABYTE Gaming A16 CVH (Upgraded Version) Laptop With 16 Inch WUXGA (1920x1200) Display,Intel Core i7-13620H Processor/16GB RAM DDR5/1TB SSD/8GB Nvidia GeForce RTX 5060 Graphics/Windows 11/ English/Arabic Black Steel","62,999",5.02,No Image,No Image,Noon
ASUS (Upgraded Version) TP3402VA-LZ065W Vivobook Flip Laptop with 14 inch WUXGA / i5-13420H / 16 GB RAM / 512 GB SSD / Intel® UHD Graphics / Win11  Cool English Cool Silver,"39,999",5.01,No Image,No Image,Noon
ASUS TUF Gaming A16 FA608UH-RV007W Laptop with 16 Inch WUXGA / AMD Ryzen 7 260  / 16 Gigabyte / 512 Gigabyte SSD / GeForce  RTX 5050 / Jaeger Grey,"63,099",0.0,No Image,No Image,Noon
"Lenovo IdeaPad 3 14IML05 Laptop With 14-Inch FHD (1920x1080) Display, Core i5 Processor/4GB RAM/1TB HDD/DOS(Without Windows)/Intel UHD Graphics English/Arabic Platinum Grey","22,499",3.6220,No Image,No Image,Noon
"Lenovo IDEAPAD 5 2 IN 1 -83DT008YED-Intel Core 7 150U -16GB Soldered LPDDR5x 5200-512GB SSD M.2-Integrated Intel Graphics-  Windows 11 Home-14"" WUXGA English/Arabic Luna Grey","47,999",5.01,No Image,No Image,Noon
"MSI Crosshair 16 HX AI D2XWFKG Laptop With 16-Inch QHD+, Intel Core Ultra 7 255HX Processor/16GB DDR5 5600MHz RAM/1TB NVMe Gen4 SSD/8GB NVIDIA GeForce RTX 5060 Graphics/Windows 11 English_Arabic Cosmos Gray english_arabic Cosmos Gray","87,777",5.01,No Image,No Image,Noon
"HP Renewed HP EliteBook 840 G8 – i5-1145G7, 16GB RAM, 256GB SSD, 14"" FHD silver","21,450",0.0,https://f.nooncdn.com/p/pnsku/N70249822V/45/_/1761051730/185e8842-6570-4adb-bdab-6c567f00f1b6.jpg?width=800,product_images/HP Renewed HP EliteBook 840 G8  i51145G7 16GB RAM .jpg,Noon
"DELL Renewed Latitude 7490 Laptop With 14-Inch Display, Core i5 Processor/8GB RAM/256GB SSD/Intel Integrated UHD Graphics 620 Black","18,000",0.0,https://f.nooncdn.com/p/pnsku/N29602621A/45/_/1760971696/5167b80c-4fb5-45e3-88c9-a44c246d1faa.jpg?width=800,product_images/DELL Renewed Latitude 7490 Laptop With 14Inch Disp.jpg,Noon
"HP Probook X360 435 G8 Laptop With 13.3-Inch Display, AMD Ryzen 5-5600U Processer/8GB RAM/256GB SSD/AMD Radeon Graphics/Windows 10 Pro English Silver","26,400",0.0,https://f.nooncdn.com/p/v1663071832/N53349140A_1.jpg?width=800,product_images/HP Probook X360 435 G8 Laptop With 133Inch Display.jpg,Noon
"HP EliteBook 755 G5 Laptop With 15.6-Inch Display, Ryzen 5 Pro Processor/16GB RAM/512GB SSD/AMD Radeon Vega Black/Silver","26,000",0.0,https://f.nooncdn.com/p/v1582640480/N35135762A_1.jpg?width=800,product_images/HP EliteBook 755 G5 Laptop With 156Inch Display Ry.jpg,Noon
"HP ProBook 445 G7 Laptop With 14-Inch Display, Ryzen 5 Processer/8GB RAM/256GB SSD/Integrated AMD Radeon Graphics English/Arabic Pike Silver Aluminum","19,800",4.610,https://f.nooncdn.com/p/v1610445910/N43604342A_1.jpg?width=800,product_images/HP ProBook 445 G7 Laptop With 14Inch Display Ryzen.jpg,Noon
"DELL Latitude 5490 With 14-Inch Display,Intel Core i5 Processor/4GB RAM/500GB HDD/Intel UHD Graphics 620 With Calculator Black","25,793",0.0,https://f.nooncdn.com/p/v1566299866/N28948722A_1.jpg?width=800,product_images/DELL Latitude 5490 With 14Inch DisplayIntel Core i.jpg,Noon
"HP EliteBook 745 G5 Laptop, AMD Ryzen 5 PRO 2500U, 256GB SSD, 8GB RAM, AMD Radeon Vega 8 Graphics, 14 Inch FHD Display, Windows 10 Pro - Silver (Renewed), Grade A, 6 Months Warranty Silver","11,999",0.0,https://f.nooncdn.com/p/pnsku/N70248251V/45/_/1760536837/0d26b1b4-1956-47b8-8cdf-eda20421aeb5.jpg?width=800,product_images/HP EliteBook 745 G5 Laptop AMD Ryzen 5 PRO 2500U 2.jpg,Noon
"HP EliteBook 745 G6 Laptop, AMD Ryzen 5 PRO 3500U, 512GB SSD, 16GB RAM, AMD Radeon Vega Graphics, 14 Inch FHD Display, Windows 10 Pro - Silver (Renewed), Grade A, 6 Months Warranty Silver","22,800",0.0,https://f.nooncdn.com/p/pnsku/N70248205V/45/_/1760533298/116adfdf-6863-40f6-926f-0f3e9ca2fbb6.jpg?width=800,product_images/HP EliteBook 745 G6 Laptop AMD Ryzen 5 PRO 3500U 5.jpg,Noon
"HP EliteBook 755 G5 Laptop With 15.6-Inch Display, Ryzen 5 Pro Processor/16GB RAM/1TB SSD Drive/AMD Radeon Vega Graphics Silver","27,000",0.0,https://f.nooncdn.com/p/v1584007812/N35135771A_1.jpg?width=800,product_images/HP EliteBook 755 G5 Laptop With 156Inch Display Ry.jpg,Noon
"HP Probook 445 G8 UMA Laptop With 14-Inch Display, Ryzen 5-5600U Processor/8GB RAM/256GB SSD/AMD Radeon Pro/Windows 11 English/Arabic Silver","25,200",0.0,https://f.nooncdn.com/p/v1675414895/N53381365A_3.jpg?width=800,product_images/HP Probook 445 G8 UMA Laptop With 14Inch Display R.jpg,Noon
"HP EliteBook 845 G7 Laptop, AMD Ryzen 5 4500U, 256GB SSD, 16GB RAM, AMD Radeon Graphics, 14 Inch FHD Display, Windows 10 Pro - Silver (Renewed), Grade A, 6 Months Warranty Silver","20,999",0.0,https://f.nooncdn.com/p/pnsku/N70248201V/45/_/1760533305/0a958f74-2db3-4061-b29d-0156d4b9baf1.jpg?width=800,product_images/HP EliteBook 845 G7 Laptop AMD Ryzen 5 4500U 256GB.jpg,Noon
ASUS G614FM-RV169W ROG Strix G16 Laptop with 16 inch FHD / AMD Ryzen™ 9 9955HX / 16 GB RAM / 1 Tera SSD / NVIDIA® GeForce RTX™ 5060 Laptop GPU / English/ Win11/Eclipse Gray with ROG backpack English Eclipse Gray,"99,999",5.01,https://f.nooncdn.com/p/pnsku/N70247908V/45/_/1760537408/c28caf18-77be-49ea-9997-c192178ff456.jpg?width=800,product_images/ASUS G614FMRV169W ROG Strix G16 Laptop with 16 inc.jpg,Noon
"DELL Latitude 7490 Laptop With 14-Inch Display, Core i5-8350U Processor/8GB RAM/512GB SSD/Integrated Graphics/Windows 11 Pro english Black","20,700",0.0,https://f.nooncdn.com/p/v1692628209/N53429500A_4.jpg?width=800,product_images/DELL Latitude 7490 Laptop With 14Inch Display Core.jpg,Noon
"HP EliteBook 850 G8 Laptop With 15.6-Inch Display, Core i5 1135G7 Processor/8GB RAM/256GB SSD/Intel Xe Graphics/Windows 10 Pro English/Arabic Silver","23,500",0.0,https://f.nooncdn.com/p/pnsku/N70046345V/45/_/1707977698/516aefa4-2133-49a4-9915-3d0d94055895.jpg?width=800,product_images/HP EliteBook 850 G8 Laptop With 156Inch Display Co.jpg,Noon
HP Pavilion 15-dk2087ne Laptop With 15.6 Inch FHD /Core I5-11300H /16 GB Ram /1256 GB SSD+HDD (Hybrid) /4 GB Geforce Gtx 1650 (G5) /Free Dos /English/Arabic Black With Casual Leather Laptop Backpack Black English/Arabic Black,"43,570",0.0,https://f.nooncdn.com/p/pnsku/N70119115V/45/_/1728910031/f868e03a-77f5-4db8-9f6b-ab801ec86afe.jpg?width=800,product_images/HP Pavilion 15dk2087ne Laptop With 156 Inch FHD Co.jpg,Noon
"HP Renewed EliteBook 840 G6 Laptop With 14.1-Inch Display, Core i5 Processor/8GB RAM/256GB SSD/Intel UHD Graphics Silver","20,900",0.0,https://f.nooncdn.com/p/v1600075142/N40339147A_1.jpg?width=800,product_images/HP Renewed EliteBook 840 G6 Laptop With 141Inch Di.jpg,Noon
"HP EliteBook 755 G5 Laptop With 15.6-Inch Display, Ryzen 5 Pro Processor/16GB RAM/512GB SSD/AMD Radeon Vega Graphics Black/Silver","21,500",0.0,https://f.nooncdn.com/p/v1584007813/N35135783A_1.jpg?width=800,product_images/HP EliteBook 755 G5 Laptop With 156Inch Display Ry.jpg,Noon
"HP Renewed EliteBook 840 G3 Laptop With 14-Inch Display, Core i5 Processor/8GB RAM/256GB SSD/Intel HD Graphics 520 Silver","12,500",0.0,https://f.nooncdn.com/p/v1582956474/N35188867A_1.jpg?width=800,product_images/HP Renewed EliteBook 840 G3 Laptop With 14Inch Dis.jpg,Noon
ASUS G614PR-RV161W ROG Strix G16 Laptop with 16 inch FHD / AMD Ryzen 9 8940HX / 16 GB RAM / 1 Tera SSD / NVIDIA GeForce RTX 5070 Ti Laptop GPU / English / Win11 / with ROG Backpack English Eclipse Gray,"118,999",0.0,https://f.nooncdn.com/p/pnsku/N70247916V/45/_/1760451220/4cf08eaf-183c-4a20-a078-d83a09ef1e6c.jpg?width=800,product_images/ASUS G614PRRV161W ROG Strix G16 Laptop with 16 inc.jpg,Noon
"HP EliteBook 830 G5 Laptop With 13.3-Inch Display, Core i5 Processor/8GB RAM/256GB SSD/Intel UHD Graphics 620 Grey/Black","13,880",0.0,https://f.nooncdn.com/p/v1583303993/N35317896A_1.jpg?width=800,product_images/HP EliteBook 830 G5 Laptop With 133Inch Display Co.jpg,Noon
"DELL Latitude 7480 Laptop With 14-Inch Display, Core i7 Processor/8GB RAM/256GB SSD/Intel HD Graphics 620 Black","22,000",0.0,https://f.nooncdn.com/p/v1582956423/N35188830A_1.jpg?width=800,product_images/DELL Latitude 7480 Laptop With 14Inch Display Core.jpg,Noon
"HP Renewed HP EliteBook 855 G7 | AMD Ryzen 5 Pro (U) | 15.6"" inch | RAM 16G | Hardisk 256G | 6 Months Warranty English Silver","20,800",0.0,https://f.nooncdn.com/p/pnsku/N70187708V/45/_/1750863410/331e4246-b219-40c0-b90e-f44980cb9ddc.jpg?width=800,product_images/HP Renewed HP EliteBook 855 G7  AMD Ryzen 5 Pro U .jpg,Noon
"HP EliteBook 840 G8 Laptop With 14-Inch Display, Core-1135G7 Processor/16GB RAM/256GB SSD/Intel Iris Xe Graphics/Windows 10 home English Silver","27,600",0.0,https://f.nooncdn.com/p/pnsku/N70039408V/45/_/1705930636/8c7cd3ad-9554-4f9e-a84f-d1ffab532aa6.jpg?width=800,product_images/HP EliteBook 840 G8 Laptop With 14Inch Display Cor.jpg,Noon
"HP Renewed HP EliteBook 745 G5 Laptop, AMD Ryzen 7 Pro 2700U, 256GB SSD, 8GB RAM, AMD Radeon Graphics 1GB, 14 Inch Full HD IPS Display – English silver","29,500",5.01,https://f.nooncdn.com/p/pnsku/N70259311V/45/_/1763387480/c2e8d52b-f40e-4c84-aa3b-70458fb559a5.jpg?width=800,product_images/HP Renewed HP EliteBook 745 G5 Laptop AMD Ryzen 7 .jpg,Noon
HP 15S-Eq2009Ne Laptop With 15.6 Inch FHD /Ryzen 7 5700U /8 GB Ram /512 GB SSD /Amd Radeon /Free Dos/ English/Arabic Jet Black With Casual Leather Laptop Backpack Black English/Arabic Jet Black,"36,370",0.0,https://f.nooncdn.com/p/pnsku/N70119111V/45/_/1728910027/643b756e-98d5-4448-b557-553c1963d045.jpg?width=800,product_images/HP 15SEq2009Ne Laptop With 156 Inch FHD Ryzen 7 57.jpg,Noon
"HP EliteBook 850 G8 15.6-Inch Display, Core i5-1135G7 Processor/16GB RAM/256GB SSD/Intel Iris Xe Graphics/Windows 10 Pro English silver","21,265",0.0,https://f.nooncdn.com/p/pnsku/N70028265V/45/_/1701939315/4c27609c-cdff-4d75-b155-e45686dd0450.jpg?width=800,product_images/HP EliteBook 850 G8 156Inch Display Core i51135G7 .jpg,Noon
"DELL Latitude 7430 Laptop With 14 Inch Full HD Display,Core i7-1255U Processor/16GB RAM DDR4/1TB SSD/Windows 11 Pro/Intel Iris Xe Graphics English/Arabic Black","39,500",5.01,https://f.nooncdn.com/p/pnsku/N70143785V/45/_/1768825888/b956ce1e-d83e-4704-a830-02b4771a8766.jpg?width=800,product_images/DELL Latitude 7430 Laptop With 14 Inch Full HD Dis.jpg,Noon
"DELL Lattitude 5590 Laptop With 15.6-Inch Display, Core i5 Processor/16GB RAM/480GB SSD/Intel UHD 620 Graphics Black","18,250",0.0,https://f.nooncdn.com/p/v1575982112/N30967256A_1.jpg?width=800,product_images/DELL Lattitude 5590 Laptop With 156Inch Display Co.jpg,Noon
"HP Renewed HP EliteBook 645 G9 – Ryzen 5 Pro 5675U, 16GB RAM, 256GB SSD, 14"" FHD silver","20,250",0.0,https://f.nooncdn.com/p/pnsku/N70249241V/45/_/1761037015/5150f0a8-2143-45b7-b3fe-3dabba22b26e.jpg?width=800,product_images/HP Renewed HP EliteBook 645 G9  Ryzen 5 Pro 5675U .jpg,Noon
"HP EliteBook 850 G8 15.6-Inch Display, Core i7-1165G7 Processor/16GB RAM/256GB SSD/Intel Iris Xe Graphics/Windows 10 English silver","38,400",2.23,https://f.nooncdn.com/p/pnsku/N70028237V/45/_/1701939311/7bd61b2f-73c0-4533-9198-9b3c74f0223b.jpg?width=800,product_images/HP EliteBook 850 G8 156Inch Display Core i71165G7 .jpg,Noon
Lenovo Ideapad 3-1 Laptop With 15.6 Inch FHD /Core I3-1115G4 /4 GB Ram /1 Tb SSD/ Intel UHD 600 /Free Dos English/Arabic Sand With Casual Leather Laptop Backpack Black English/Arabic Sand,"28,170",0.0,https://f.nooncdn.com/p/pnsku/N70118893V/45/_/1728882375/957790da-1d21-4bc0-9f5c-9302d6d133d6.jpg?width=800,product_images/Lenovo Ideapad 31 Laptop With 156 Inch FHD Core I3.jpg,Noon
"HP Renewed EliteBook 840 G8 (Upgraded Version) Laptop With 14-Inch FHD Display, Core i5-1135G7 Processor/16GB RAM/1TB SSD/Intel UHD Graphics/Windows 11 Pro English Silver","25,800",0.0,https://f.nooncdn.com/p/pnsku/N70142362V/45/_/1736750882/b46b024c-831b-4cb6-b127-471b446b8882.jpg?width=800,product_images/HP Renewed EliteBook 840 G8 Upgraded Version Lapto.jpg,Noon
"HP EliteBook 850 G6 Intel® Core™ i5 i5-8365U Laptop  (15.6"") Full HD 8 GB DDR4-SDRAM 256 GB SSD English/Arabic Silver","14,750",0.0,https://f.nooncdn.com/p/pnsku/N70100653V/45/_/1723629738/c52524a3-6e46-4346-b6d8-d32f29340b98.jpg?width=800,product_images/HP EliteBook 850 G6 Intel Core i5 i58365U Laptop  .jpg,Noon
"HP Renewed Elitebook 840G6 Laptop With 14-Inch Display, Core i7 Processor/16GB RAM/512GB SSD/Intel UHD Graphics Silver","29,400",0.0,https://f.nooncdn.com/p/v1610454710/N33907425A_1.jpg?width=800,product_images/HP Renewed Elitebook 840G6 Laptop With 14Inch Disp.jpg,Noon
